STATE_CODE_001,STRUCTURE_NUMBER_008,LOCATION_009,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,"coordinates (lat, lon)",ADT,TRUCK_PCT,ADTT,EFFECTIVE_YEAR,AGE,SLF,ADTT_SL,NOTE,Pf_fatigue,AM_years,AE_years,Risk_Level,Risk_Explanation,Street_View_URL
48,102120049505144.00,'4.6 MI E OF US 69',1964,20932,2021,"32.45835, -95.310811",20932,41,8582.12,1964,61,0.5,4291.06,,0.999999998,17.97940018,14.60826265,Top 50,"The bridge at '4.6 MI E OF US 69' has a fatigue cracking risk score of #45, indicating it is among the most vulnerable in the region. The bridge is subjected to 4,291 trucks per day, which is classified as very heavy, significantly increasing fatigue damage over time. The median fatigue life calculated is 18 years, but the bridge is already 61 years old, meaning crack initiation is statistically likely. The high risk score reflects the combination of age, heavy traffic, and the bridge's structural fatigue characteristics.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.458350,-95.310811"
48,102120049505145.00,'4.6 MI E OF US 69',1964,20932,2021,"32.458178, -95.310853",20932,41,8582.12,1964,61,0.5,4291.06,,0.999999998,17.97940018,14.60826265,Top 50,"The bridge at '4.6 MI E OF US 69' has a fatigue cracking risk score of #46, indicating it is among the most vulnerable in the region. The bridge is subjected to 4,291 trucks per day, which is classified as very heavy, significantly increasing fatigue damage over time. The median fatigue life calculated is 18 years, but the bridge is 61 years old, meaning crack initiation is statistically likely. The high risk score reflects the combination of age, heavy traffic, and the bridge's structural fatigue characteristics.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.458178,-95.310853"
48,150950053501202.00,'0.85 MI W  OF FM 725',1966,26059,2023,"29.551681, -98.041453",26059,34,8860.06,1966,59,0.5,4430.03,,0.999999998,17.41538656,14.15000158,Top 50,"The bridge at '0.85 MI W OF FM 725' has a fatigue cracking risk score of #47, indicating it is among the most vulnerable in the region. The bridge is classified as functional class — which means it is in poor condition and requires immediate attention. The high traffic volume (4,430 trucks per day) significantly increases the risk of fatigue cracking, as this level of traffic is considered very heavy. The bridge is 59 years old, and its estimated fatigue life is 17.4 years, which has already been exceeded, making crack initiation highly likely.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.551681,-98.041453"
48,150950053501201.00,'0.85 MI W  OF FM 725',1966,26059,2023,"29.551319, -98.041956",26059,34,8860.06,1966,59,0.5,4430.03,,0.999999998,17.41538656,14.15000158,Top 50,"The bridge is ranked #48 for fatigue cracking risk at the '0.85 MI W OF FM 725' location, with a very heavy traffic volume of 4,430 trucks per day. The median fatigue life of the bridge is 17.4 years, but it is already 59 years old, which means crack initiation is statistically likely. The risk index indicates an extremely high probability of fatigue cracking, placing it in the Top 50 tier for risk.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.551319,-98.041956"
48,150150007212366.00,'DOWNTOWN Y',1991,139713,2023,"29.430744, -98.50025",139713,11,15368.43,1991,34,0.5,7684.215,,0.999999998,10.04015178,8.157623324,Top 50,"The bridge at 'DOWNTOWN Y' has a fatigue cracking risk score of #49, indicating it is among the top 50 most vulnerable bridges in the region. The bridge serves a functional class with an average daily truck traffic (ADTT_SL) of 7,684 trucks per day, which is classified as ""very heavy"" due to exceeding 2,000 trucks per day. This high traffic volume significantly increases the risk of fatigue cracking, as the bridge has already exceeded its estimated median fatigue life of 10 years by 34 years, making crack initiation highly probable.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.430744,-98.500250"
48,150950053501030.00,'0.30 MI W OF FM 78',1966,26600,2023,"29.584358, -97.992997",26600,33,8778,1966,59,0.5,4389,,0.999999997,17.57819206,14.28228105,Top 50,"The bridge at '0.30 MI W OF FM 78' is ranked #50 for fatigue cracking risk due to high truck traffic and age. With an average daily truck count of 4,389 vehicles, it falls into the ""very heavy"" category, which significantly accelerates fatigue damage. The bridge is 59 years old, and its median fatigue life, based on standard assumptions, is 17.6 years. Since the bridge has exceeded this expected lifespan, there is a high probability of crack initiation, contributing to its elevated risk score.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.584358,-97.992997"
48,150950053501031.00,'0.30 MI W OF FM 78',1966,26600,2023,"29.584536, -97.993214",26600,33,8778,1966,59,0.5,4389,,0.999999997,17.57819206,14.28228105,Top 100,"The bridge at '0.30 MI W OF FM 78' has a fatigue cracking risk score of #51, indicating a high level of vulnerability. It serves a very heavy traffic volume of 4,389 trucks per day, which significantly increases fatigue damage over time. The bridge is 59 years old, and its median fatigue life, based on standard assumptions, is 17.6 years. Since the bridge is much older than its expected fatigue life, the risk of crack initiation is extremely high, leading to a top-tier risk classification.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.584536,-97.993214"
48,150150001709114.00,'0.6 MI NE OF IH 410',1956,49352,2022,"29.323044, -98.601103",49352,26,12831.52,1985,40,0.5,6415.76,,0.999999996,12.02518251,9.770460788,Top 100,"The bridge at '0.6 MI NE OF IH 410' has a fatigue cracking risk score of #52, indicating a high vulnerability. It serves a very heavy traffic volume of 6,416 trucks per day, which significantly accelerates crack formation. The bridge is 40 years old, and its median fatigue life is 12 years, meaning it has already exceeded its expected lifespan, increasing the likelihood of crack initiation.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.323044,-98.601103"
48,180570019603120.00,'1.2 Mi NW of Inwood Rd',1959,116054,2023,"32.815981, -96.868044",116054,10,11605.4,1959,66,0.333333333,3868.466667,,0.999999996,19.94347931,16.20407694,Top 100,"The bridge at '1.2 Mi NW of Inwood Rd' has a fatigue cracking risk score of #53, indicating it is among the most vulnerable in the region. The bridge is classified as functional class, and it experiences a very heavy traffic volume of 3,868 trucks per day, which significantly increases fatigue stress. The calculated median fatigue life is 19.9 years, but the bridge is already 66 years old, meaning crack initiation is statistically likely. The high risk score reflects the combination of age, heavy traffic, and the bridge's structural vulnerability to fatigue cracking.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.815981,-96.868044"
48,150950053501054.00,'0.25 MI E OF SH 46',1967,26600,2023,"29.587189, -97.988856",26600,33,8778,1967,58,0.5,4389,,0.999999996,17.57819206,14.28228105,Top 100,"The bridge at '0.25 MI E OF SH 46' has a fatigue cracking risk score of #54, indicating it is among the most vulnerable in the region. The bridge is subjected to 4,389 trucks per day, which is classified as very heavy, significantly increasing fatigue damage. The calculated median fatigue life is 17.6 years, but the bridge is 58 years old, meaning crack initiation is statistically likely. The high risk score reflects the combination of age, heavy traffic, and the bridge's structural response to repeated loading.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.587189,-97.988856"
48,150150001702306.00,'5.75 MI S OF LP 13',1960,26507,2022,"29.31675, -98.608294",26507,29,7687.03,1960,65,0.5,3843.515,,0.999999992,20.07295013,16.30927198,Top 100,"The bridge at ""5.75 MI S OF LP 13"" has a fatigue cracking risk score of #55, indicating it is among the most vulnerable in the region. The bridge serves a high traffic volume of 3,844 trucks per day, which is classified as ""very heavy"" and significantly contributes to fatigue damage. The median fatigue life calculated is 20.1 years, but the bridge is already 65 years old, meaning crack initiation is statistically likely. The risk is extremely high, placing it in the Top 100 tier for fatigue cracking.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.316750,-98.608294"
48,150150001702305.00,'5.75 MI S OF LP 13',1960,26507,2022,"29.3169, -98.608478",26507,29,7687.03,1960,65,0.5,3843.515,,0.999999992,20.07295013,16.30927198,Top 100,"The bridge at ""5.75 MI S OF LP 13"" has a fatigue cracking risk score of #56, indicating it is among the most vulnerable in the region. The bridge serves a high traffic volume of 3,844 trucks per day, which is classified as ""very heavy"" and significantly contributes to fatigue damage. The median fatigue life calculated is 20.1 years, but the bridge is already 65 years old, meaning crack initiation is statistically likely. The risk is extremely high, placing it in the Top 100 tier for fatigue cracking.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.316900,-98.608478"
48,102120049505177.00,'3.3 MI E OF SH 155',1964,18725,2021,"32.441031, -95.133497",18725,43,8051.75,1964,61,0.5,4025.875,,0.999999988,19.16370601,15.57051113,Top 100,"The bridge at '3.3 MI E OF SH 155' has a fatigue cracking risk score of #57, indicating it is among the most vulnerable in the region. The bridge is subjected to 4,026 trucks per day, which is classified as very heavy, significantly increasing the risk of fatigue-related damage. The calculated median fatigue life is 19.2 years, but since the bridge is 61 years old, it has already exceeded this life expectancy, making crack initiation statistically likely. The high risk score reflects the combination of heavy traffic and aging infrastructure.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.441031,-95.133497"
48,102120049505178.00,'3.3 MI E OF SH 155',1964,18725,2021,"32.440933, -95.133794",18725,43,8051.75,1964,61,0.5,4025.875,,0.999999988,19.16370601,15.57051113,Top 100,"The bridge at '3.3 MI E OF SH 155' has a fatigue cracking risk score of #58, indicating it is among the most vulnerable in the region. The bridge is subjected to 4,026 trucks per day, which is classified as ""very heavy"" and significantly contributes to fatigue damage. The calculated median fatigue life is 19.2 years, but the bridge is 61 years old, meaning crack initiation is statistically likely. The high risk score reflects the combination of age, heavy traffic, and the bridge's structural response to repeated loading.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.440933,-95.133794"
48,150150002502197.00,'0.70 MI E  OF IH 37',1968,107064,2023,"29.401378, -98.469592",107064,12,12847.68,1968,57,0.333333333,4282.56,,0.999999985,18.01508559,14.63725704,Top 100,"This bridge is ranked #59 for fatigue cracking risk at a location on I-37. It experiences a very heavy traffic volume of 4,283 trucks per day, which significantly increases fatigue damage. The bridge is 57 years old, and its median fatigue life, based on standard assumptions, is 18 years. Since the bridge has already exceeded this expected lifespan, crack initiation is statistically likely, leading to a high risk of structural failure.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.401378,-98.469592"
48,150150002502213.00,'0.90 MI SW OF IH 410',1964,87899,2023,"29.431786, -98.405506",87899,13,11426.87,1964,61,0.333333333,3808.956667,,0.999999945,20.25507027,16.45724459,Top 100,"The bridge at '0.90 MI SW OF IH 410' is ranked #60 for fatigue cracking risk due to high traffic volume and age. It has a median fatigue life of 20.3 years, but is 61 years old, which means crack initiation is statistically likely. The risk is extremely high (Top 100 tier) because the bridge is experiencing very heavy traffic, which accelerates fatigue damage over time.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.431786,-98.405506"
48,150150002502132.00,'0.32 MI E OF LOOP 13',1964,87899,2023,"29.433, -98.400378",87899,13,11426.87,1964,61,0.333333333,3808.956667,,0.999999945,20.25507027,16.45724459,Top 100,"The bridge at '0.32 MI E OF LOOP 13' has a fatigue cracking risk score of #61, indicating it is among the most vulnerable in the region. The bridge is classified as functional class, and it experiences a high volume of traffic—3,809 trucks per day—which is considered very heavy. This level of traffic significantly increases the risk of fatigue cracking, as the bridge is already 61 years old, exceeding its estimated median fatigue life of 20.3 years. The high traffic volume and age are the primary drivers of the elevated risk.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.433000,-98.400378"
